"genus","species","scientific_name_intepreted","catalogue_number","institution","decimal_latitude_wgs84","decimal_longitude_wgs84","year","month","day","record_id"
"Anilios","Anilios ligatus","Anilios ligatus","J11212","Queensland Museum",-26.633333,145.016667,NA,NA,NA,"211758b9-7108-40e0-9f58-105b37054833"
"Anilios","Anilios ligatus","Anilios ligatus","J36882","Queensland Museum",-23.416667,147.7,NA,NA,NA,"2381d865-a256-4891-8739-6995b63cf4cd"
"Anilios","Anilios ligatus","Anilios ligatus","SJJT0306231A","",-28.4377180237466,153.267769,2003,5,1,"243bc445-1b60-4181-aee8-3ef18f4bfd15"
"Anilios","Anilios ligatus","Anilios ligatus","J81073","Queensland Museum",-21.901667,147.940833,2004,4,3,"2536974b-fc76-41d8-9856-d1cd1d84110d"
"Anilios","Anilios ligatus","Anilios ligatus","J6270","Queensland Museum",-27.466667,153.1,NA,NA,NA,"275b9b79-e858-4ae2-a12c-37546d6e09c7"
"Anilios","Anilios ligatus","Anilios ligatus","J44500","Queensland Museum",-20.5,146.85,1980,11,19,"2868f713-5e28-4c38-90c6-d1f6d9d0a87d"
"Anilios","Anilios ligatus","Anilios ligatus","J44498","Queensland Museum",-19.866667,145.85,1980,2,12,"29ef3b0f-9bbe-4fad-8ac9-67d3004ca86b"
"Anilios","Anilios ligatus","Anilios ligatus","J90531","Queensland Museum",-28.310556,151.16,2008,11,16,"2a15964e-3a78-425d-b239-2b2b5f09e8c2"
"Anilios","Anilios ligatus","Anilios ligatus","R.128500","Australian Museum",-23.583,149.783,NA,NA,NA,"2bca5c22-7eba-4862-9a81-995750e67ec4"
"Anilios","Anilios ligatus","Anilios ligatus","R141065","Western Australian Museum",-15.766667,128.733333,NA,NA,NA,"2c8b0771-884e-4666-b8f6-47f328340904"
"Anilios","Anilios ligatus","Anilios ligatus","267906","",-14.31858,132.41121,1987,3,1,"2ccd9afd-e29c-4c4d-8fc8-42a50a46d37a"
"Anilios","Anilios ligatus","Anilios ligatus","R35635","Museum and Art Gallery of the Northern Territory",-13.694333,130.938,2008,5,8,"2db85202-71bd-4310-a8fb-8eb86ef13a31"
"Anilios","Anilios ligatus","Anilios ligatus","R13963","Museum and Art Gallery of the Northern Territory",-13.5,132.583,1988,11,8,"2df3c49d-b4e8-482a-9c5b-9b800c0fc1a1"
"Anilios","Anilios ligatus","Anilios ligatus","J5738","Queensland Museum",-27.516667,153.033333,NA,NA,NA,"2dfdc60e-cad4-47d3-aee5-8321ff690f74"
"Anilios","Anilios ligatus","Anilios ligatus","R163523","Western Australian Museum",-17.506389,126.101944,NA,NA,NA,"2e55d5fb-3529-4cab-a203-b0b360efcd28"
"Anilios","Anilios ligatus","Anilios ligatus","R850","South Australian Museum",-23.57,145.8,NA,NA,NA,"2ef155f3-4d52-4353-b884-1378431d805d"
"Anilios","Anilios ligatus","Anilios ligatus","J64013","Queensland Museum",-28.048543033342,152.11747577483,1997,1,26,"2f379b65-cc90-4a76-bc75-8781c2ddac58"
"Anilios","Anilios ligatus","Anilios ligatus","J5860","Queensland Museum",-27.516667,152.966667,NA,NA,NA,"2f3b206c-13c9-479a-80ab-43f8d27d0931"
"Anilios","Anilios ligatus","Anilios ligatus","J7883","Queensland Museum",-25.216667,152.033333,NA,NA,NA,"310ad983-960f-49fa-b47a-becc19fc9bb0"
"Anilios","Anilios ligatus","Anilios ligatus","J6983","Queensland Museum",-26.783333,151.116667,NA,NA,NA,"310ee386-e347-4ae6-afd5-b5aefab98d34"
"Anilios","Anilios ligatus","Anilios ligatus","J81321","Queensland Museum",-21.083889,147.792778,2004,5,21,"312ed57f-3769-423c-a9d7-1790d6adc72d"
"Anilios","Anilios ligatus","Anilios ligatus","R11554","Western Australian Museum",-27.466667,153.016667,NA,NA,NA,"31842adb-54a7-4def-8412-b5e15e0ac1fe"
"Anilios","Anilios ligatus","Anilios ligatus","1068770","",-13.693217,130.939432,2008,5,8,"321758fb-76eb-41de-b0e0-ca46934810f1"
"Anilios","Anilios ligatus","Anilios ligatus","J9245","Queensland Museum",-27.716667,151.633333,NA,NA,NA,"3266114d-3f6e-4b98-bffe-588ca466d3fd"
"Anilios","Anilios ligatus","Anilios ligatus","R137952","Western Australian Museum",-15.416667,128.95,NA,NA,NA,"3281986f-b13e-4a4b-a5e9-22bd7aeb657b"
"Anilios","Anilios ligatus","Anilios ligatus","J7190","Queensland Museum",-26.583333,149.183333,NA,NA,NA,"3301f617-9c43-4d32-834c-ddf0a6ce6f43"
"Anilios","Anilios ligatus","Anilios ligatus","R25059","Museum and Art Gallery of the Northern Territory",-16.314,133.779,1999,6,11,"340d7d12-0847-4640-a153-7151e9cc3155"
"Anilios","Anilios ligatus","Anilios ligatus","R12110","Western Australian Museum",-15.65,128.7,NA,NA,NA,"355eed4b-ab2a-42fb-ab40-16eab3654a4e"
"Anilios","Anilios ligatus","Anilios ligatus","J80801","Queensland Museum",-27.4652109818548,152.067472927512,1999,5,12,"3683143c-0fb2-42c0-8b62-41c2206a1717"
"Anilios","Anilios ligatus","Anilios ligatus","J18748","Queensland Museum",-26.916667,152.716667,1970,2,8,"3793afa6-6938-456a-99bb-1d6a3ca8e6da"
"Anilios","Anilios ligatus","Anilios ligatus","ABTC102551","South Australian Museum",-17.705,135.6956,2008,2,6,"37b41752-345f-46f3-b7ca-2a4b410957bb"
"Anilios","Anilios ligatus","Anilios ligatus","R27942","Museum and Art Gallery of the Northern Territory",-14.063,132.34,2005,4,6,"3953c98d-abec-4ac5-842a-0508dbe95133"
"Anilios","Anilios ligatus","Anilios ligatus","G38460","Commonwealth Scientific and Industrial Research Organisation",-22.4022,150.2967,1992,1,31,"3a8deb2f-6025-4cfb-bc12-067a34a6c9a8"
"Anilios","Anilios ligatus","Anilios ligatus","1127927","",-12.13375,136.03365,2009,10,22,"3b5fc01b-7467-4ef3-8b0c-954e419105ac"
"Anilios","Anilios ligatus","Anilios ligatus","R24518","Museum and Art Gallery of the Northern Territory",-14.33,132.418,1998,11,28,"406237ff-f8bc-4c10-912d-6397e7ad92c6"
"Anilios","Anilios ligatus","Anilios ligatus","ABTC3725","South Australian Museum",-30.18,149.93,NA,NA,NA,"406df82f-af33-420c-86c1-0cd6f8370cf4"
"Anilios","Anilios ligatus","Anilios ligatus","57105","",-19.5908600099263,144.23068,NA,NA,NA,"40bb9f99-f74f-46da-81cb-1199fdb1081a"
"Anilios","Anilios ligatus","Anilios ligatus","R.19116","Australian Museum",-27.05,149.966,1962,11,NA,"40db82c6-29fa-4276-9986-817994e6fcee"
"Anilios","Anilios ligatus","Anilios ligatus","J76770","Queensland Museum",-24.816667,149.75,2001,10,1,"44a984f4-a465-422f-a13c-3656041acf3d"
"Anilios","Anilios ligatus","Anilios ligatus","R34671","Museum and Art Gallery of the Northern Territory",-15.313,129.067,2004,5,25,"4677b770-e80e-4ce3-9586-5c5715c074eb"
"Anilios","Anilios ligatus","Anilios ligatus","J39034","Queensland Museum",-20.7,139.566667,1981,1,25,"4831d2dc-cbbd-49c1-b6e7-00b04a1f6ad1"
"Anilios","Anilios ligatus","Anilios ligatus","J81309","Queensland Museum",-19.853611,147.025,2004,7,7,"491bf8d8-a07b-4f84-ac04-af78f01507ae"
"Anilios","Anilios ligatus","Anilios ligatus","J76601","Queensland Museum",-28.8425,146.823889,1999,12,17,"49ba707d-6a32-4329-a79a-a2ae6c680258"
"Anilios","Anilios ligatus","Anilios ligatus","R25164","Museum and Art Gallery of the Northern Territory",-13.591,131.453,1999,2,24,"49e227ec-9600-4503-a1e6-f4a779e6b1e8"
"Anilios","Anilios ligatus","Anilios ligatus","R75510","Western Australian Museum",-16.583333,128.8,NA,NA,NA,"4a5fd387-924a-4f98-86b1-9be00a5e0997"
"Anilios","Anilios ligatus","Anilios ligatus","J13531","Queensland Museum",-23.6,146.116667,NA,NA,NA,"4d255b0d-dba3-4b7f-b5a6-72c300526c63"
"Anilios","Anilios ligatus","Anilios ligatus","1162550","",-15.09758,131.7169,1997,5,1,"4ed70d22-6b89-41b0-9727-20244c71f17e"
"Anilios","Anilios ligatus","Anilios ligatus","J40692","Queensland Museum",-21.7,150.333333,1982,7,23,"5004849d-11e7-47a3-af15-2e2b38232344"
"Anilios","Anilios ligatus","Anilios ligatus","R24088","Museum and Art Gallery of the Northern Territory",-12.65,131.717,1998,6,18,"51435e31-453f-4203-b0b5-e457224c8be6"
"Anilios","Anilios ligatus","Anilios ligatus","1163480","",-14.062537,132.33978,2005,5,6,"514da261-1ec7-4620-af17-22b2e0938a96"
"Anilios","Anilios ligatus","Anilios ligatus","J11399","Queensland Museum",-24.616667,147.4,NA,NA,NA,"52a4c8de-a32f-4e12-95bc-203ba9b975a2"
"Anilios","Anilios ligatus","Anilios ligatus","J9272","Queensland Museum",-28.066667,152.233333,NA,NA,NA,"52e6bb32-ca01-44b5-884d-604c9c925c84"
"Anilios","Anilios ligatus","Anilios ligatus","J623","Queensland Museum",-27.466667,153.016667,NA,NA,NA,"53fd9caa-943a-45a5-8de8-a409697d7a85"
"Anilios","Anilios ligatus","Anilios ligatus","R04687","Museum and Art Gallery of the Northern Territory",-12.467,130.967,1977,6,18,"540fa980-38db-4955-94fa-fd98add77625"
"Anilios","Anilios ligatus","Anilios ligatus","J4236","Queensland Museum",-23.55,145.283333,NA,NA,NA,"54507997-b5f1-41c4-b8d0-55596d285e4d"
"Anilios","Anilios ligatus","Anilios ligatus","R.192123.001","Australian Museum",-12.76736,130.88796,2020,3,20,"554c1c9e-15a3-41ef-8988-ea34c2e9ad8c"
"Anilios","Anilios ligatus","Anilios ligatus","R25058","Museum and Art Gallery of the Northern Territory",-16.314,133.779,1999,6,11,"55773bd7-bae3-4afd-8f6c-04bafeb0b988"
"Anilios","Anilios ligatus","Anilios ligatus","311704","",-12.56859,131.281211,1989,11,30,"55c178d5-9d74-4cb5-8539-1e8eb9320c9b"
"Anilios","Anilios ligatus","Anilios ligatus","J8561","Queensland Museum",-27.6,152.85,NA,NA,NA,"55e93e38-2c54-4694-b11c-3e59b7253a22"
"Anilios","Anilios ligatus","Anilios ligatus","J9047","Queensland Museum",-17.75,139.55,NA,NA,NA,"55ec9d29-931e-416d-aabb-1c412ed378a2"
"Anilios","Anilios ligatus","Anilios ligatus","J67195","Queensland Museum",-24.728056,150.972778,1999,3,19,"575205af-5835-4a84-b4ac-d8753c978973"
"Anilios","Anilios ligatus","Anilios ligatus","R21830","Museum and Art Gallery of the Northern Territory",-15.467,136.083,1992,3,10,"5769a3b1-b215-446c-980e-6051779bafea"
"Anilios","Anilios ligatus","Anilios ligatus","J93993","Queensland Museum",-19.383333,146.716667,NA,NA,NA,"57b48315-b9b9-42f3-a09c-aa88774fec5a"
"Anilios","Anilios ligatus","Anilios ligatus","R13610","Museum and Art Gallery of the Northern Territory",-14.317,132.467,1988,1,29,"57be2e4f-3ac8-4762-ad86-afe22707e1b9"
"Anilios","Anilios ligatus","Anilios ligatus","J8043","Queensland Museum",-26.183333,152.066667,NA,NA,NA,"5b53118e-e023-40ca-86c0-a7f8c5f735fd"
"Anilios","Anilios ligatus","Anilios ligatus","J63578","Queensland Museum",-23.516667,148.866667,1996,3,31,"5b654a80-7cd7-4d6d-8b9f-78ec4735ad2f"
"Anilios","Anilios ligatus","Anilios ligatus","R27984","Museum and Art Gallery of the Northern Territory",-13.443,131.169,2004,5,8,"5bc53a16-3d72-499a-9910-33f73ea71545"
"Anilios","Anilios ligatus","Anilios ligatus","D66663","Museums Victoria",-23.83,149.05,1989,9,9,"602d83cf-5151-4f55-adf8-1e4d90dd9ac3"
"Anilios","Anilios ligatus","Anilios ligatus","1048613","",-16.71661,137.5588,2013,7,14,"60821ebc-e7f4-4d69-ad50-fe9d31036f60"
"Anilios","Anilios ligatus","Anilios ligatus","J7157","Queensland Museum",-27.333333,150.066667,NA,NA,NA,"6149c6ca-7310-4384-b337-0315d8c83e4a"
"Anilios","Anilios ligatus","Anilios ligatus","J39484","Queensland Museum",-27.633333,152.916667,NA,NA,NA,"61f9c195-feaa-4aa2-a2dd-570c3a989691"
"Anilios","Anilios ligatus","Anilios ligatus","R31019","South Australian Museum",-30.18,149.93,NA,NA,NA,"62165e78-5476-4866-b5c7-7f3ba3f74088"
"Anilios","Anilios ligatus","Anilios ligatus","J11628","Queensland Museum",-26.483333,147.466667,NA,NA,NA,"627f2fda-59a6-49d2-b187-b91829f05a31"
"Anilios","Anilios ligatus","Anilios ligatus","SPJGI5789630","",-30.6468700273666,152.98437,2013,11,14,"629763ce-5de5-4261-9bb1-560547d2b175"
"Anilios","Anilios ligatus","Anilios ligatus","267907","",-14.31858,132.41121,1998,11,1,"62acbe2c-de88-4e51-b8a3-997bdd240c42"
"Anilios","Anilios ligatus","Anilios ligatus","J624","Queensland Museum",-27.183333,151.25,NA,NA,NA,"6345e93b-c323-4d1d-99fe-c8cf16b7388f"
"Anilios","Anilios ligatus","Anilios ligatus","R.3970","Australian Museum",-29.966,146.866,1908,3,21,"63cf1c9e-749d-43c1-8dd4-4b6760923934"
"Anilios","Anilios ligatus","Anilios ligatus","R23868","Museum and Art Gallery of the Northern Territory",-16.455,130.538,1998,4,5,"651ee240-5bac-42af-9963-452cc9ebb3f9"
"Anilios","Anilios ligatus","Anilios ligatus","R23888","Museum and Art Gallery of the Northern Territory",-16.086,130.437,1998,1,17,"6666e3d2-5bad-42b3-8058-9fab1052e2c7"
"Anilios","Anilios ligatus","Anilios ligatus","SIXRI1321686","",-33.6323480319264,151.232836,2012,2,1,"67805c68-21b4-48b1-81b2-395f1e98ec43"
"Anilios","Anilios ligatus","Anilios ligatus","R152728","Western Australian Museum",-17.394722,128.248333,NA,NA,NA,"679f7e42-81ee-46f7-af1d-62656df53a4a"
"Anilios","Anilios ligatus","Anilios ligatus","1097526","",-15.34939,129.13132,1999,7,22,"684920c7-4ec1-4dba-b6a8-a32548c59dea"
"Anilios","Anilios ligatus","Anilios ligatus","453929","",-16.26547,137.74025,2011,11,19,"6a45db1a-03d8-4ea7-b21e-5ee1fdfc4656"
"Anilios","Anilios ligatus","Anilios ligatus","R.128884","Australian Museum",-17.666,145.233,1947,3,9,"6b73d081-a936-4622-a105-bc465946d3d2"
"Anilios","Anilios ligatus","Anilios ligatus","J51485","Queensland Museum",-18.8,138.483333,1991,1,2,"6cf1c020-aa78-4d8b-be12-48c6ff387700"
"Anilios","Anilios ligatus","Anilios ligatus","J69618","Queensland Museum",-20.6902478912836,146.809175706104,1981,6,13,"6db1858b-ea27-4d5e-a9cf-74b504e73683"
"Anilios","Anilios ligatus","Anilios ligatus","J80391","Queensland Museum",-19.5895006557655,144.231484816542,2003,3,27,"6fb5304f-4d0c-4a37-9b29-6becf08fd2a5"
"Anilios","Anilios ligatus","Anilios ligatus","R.6716","Australian Museum",-29.433,147.983,NA,NA,NA,"7052b007-a016-4870-9c4c-b764df900499"
"Anilios","Anilios ligatus","Anilios ligatus","R12062","Museum and Art Gallery of the Northern Territory",-12.55,131.3,1984,3,23,"7195086d-b6d7-45cf-b6fe-30daafee0a8c"
"Anilios","Anilios ligatus","Anilios ligatus","10373056","",-26.7434,151.533126,2018,3,23,"73513505-2732-4162-835a-bc28a3d57304"
"Anilios","Anilios ligatus","Anilios ligatus","R25625","Museum and Art Gallery of the Northern Territory",-16.133,129.267,1977,NA,NA,"74421f0f-07f3-4363-aaab-18d0712407b2"
"Anilios","Anilios ligatus","Anilios ligatus","J18050","Queensland Museum",-27.65,152.6,NA,NA,NA,"751d28e5-68e1-41fd-b2d5-545e692c6672"
"Anilios","Anilios ligatus","Anilios ligatus","1048612","",-16.71661,137.5588,2013,7,14,"75b7f532-a214-4171-97f0-62ed864a21f6"
"Anilios","Anilios ligatus","Anilios ligatus","J76611","Queensland Museum",-25.039444,147.918056,1999,1,21,"7769989b-cd39-48e6-ad68-f4c3989bda73"
"Anilios","Anilios ligatus","Anilios ligatus","R.184692","Australian Museum",-30.73185,149.69975,2015,11,28,"77bcde83-c383-46ce-a0c4-c1334fc911f1"
"Anilios","Anilios ligatus","Anilios ligatus","89167132","",-27.469791,153.026034,2021,7,28,"77cd44a5-e08b-4898-be84-2d50f17e7e03"
"Anilios","Anilios ligatus","Anilios ligatus","R22357","Western Australian Museum",-15.65,128.7,NA,NA,NA,"7944a8ee-0c4b-4f8a-8f94-62cb82f751d6"
"Anilios","Anilios ligatus","Anilios ligatus","R.63162","Australian Museum",-18.2,144.783,1977,6,19,"797ef56b-fdd0-4911-8ec6-b3a443a6d2f9"
"Anilios","Anilios ligatus","Anilios ligatus","R26732","Museum and Art Gallery of the Northern Territory",-11.654,130.339,2001,5,30,"7b71c94d-275f-499d-bc60-cf935b7ddc70"
"Anilios","Anilios ligatus","Anilios ligatus","R137954","Western Australian Museum",-15.588889,128.983333,NA,NA,NA,"7c6f2e98-014b-4e71-903d-fd2958e88425"
"Anilios","Anilios ligatus","Anilios ligatus","J90565","Queensland Museum",-26.845,144.6325,2011,7,24,"7d23b9c7-c34f-4d52-9f67-143c1a1f67b5"
"Anilios","Anilios ligatus","Anilios ligatus","J26974","Queensland Museum",-27.25,152.1,NA,NA,NA,"7dace957-7c6a-4b7f-8f34-adf113941c15"
"Anilios","Anilios ligatus","Anilios ligatus","J93151","Queensland Museum",-12.045833,142.064722,2013,5,27,"7dc5fa34-0106-4bfb-ba15-608a87a8da45"
"Anilios","Anilios ligatus","Anilios ligatus","J69360","Queensland Museum",-26.549722,148.718056,1997,12,15,"7e2540ed-6f41-42e5-bf93-ebddc76d65e2"
"Anilios","Anilios ligatus","Anilios ligatus","5991","",-19.5908600099263,144.23068,NA,NA,NA,"7f6736e1-4417-4624-9a92-cf960c195d49"
"Anilios","Anilios ligatus","Anilios ligatus","J5403","Queensland Museum",-27.466667,152.983333,NA,NA,NA,"7ff8f10b-eca9-4cb9-aae8-974345ab3a94"
"Anilios","Anilios ligatus","Anilios ligatus","J62775","Queensland Museum",-21.9,140.916667,1996,12,12,"8017d13f-fc15-4014-aa2f-053d02e93a2e"
"Anilios","Anilios ligatus","Anilios ligatus","R137951","Western Australian Museum",-15.416667,128.953333,NA,NA,NA,"82f5c8bc-2447-4863-933f-0d502cbae561"
"Anilios","Anilios ligatus","Anilios ligatus","J36880","Queensland Museum",-23.516667,148.166667,1975,4,1,"84df710e-4cd0-498c-a65d-634de3196c7f"
"Anilios","Anilios ligatus","Anilios ligatus","J93234","Queensland Museum",-28.551389,151.111389,2013,3,12,"86bf786e-7b95-4717-a5fc-14177e8e82f5"
"Anilios","Anilios ligatus","Anilios ligatus","R.174477","Australian Museum",-30.78098,148.9786,2009,12,22,"86e5e5c0-560c-4b3c-b4d1-3444abd69c5f"
"Anilios","Anilios ligatus","Anilios ligatus","J92808","Queensland Museum",-13.651389,142.796389,2010,6,8,"8a0ab3e4-36ff-4828-aa38-920411209f1f"
"Anilios","Anilios ligatus","Anilios ligatus","R168870","Western Australian Museum",-15.669167,128.690556,NA,NA,NA,"8ad6e01d-7cb1-4b96-826f-f5759e4253fa"
"Anilios","Anilios ligatus","Anilios ligatus","R03819","Museum and Art Gallery of the Northern Territory",-14.467,132.267,1977,NA,NA,"8e89d99e-ba5b-4fc9-b5ed-64a5d03cd273"
"Anilios","Anilios ligatus","Anilios ligatus","SLIR1603011M","",-30.1696360265963,145.449492,2015,10,15,"90b576ff-3a6c-46fb-a760-43b8e8f9e355"
"Anilios","Anilios ligatus","Anilios ligatus","R171448","Western Australian Museum",-16.003333,125.330278,NA,NA,NA,"929c6a64-854f-4373-a647-5e6abe70d68a"
"Anilios","Anilios ligatus","Anilios ligatus","R24282","Museum and Art Gallery of the Northern Territory",-12.652,132.543,1998,12,10,"93ee3478-533a-4618-a943-6e04d221ee4e"
"Anilios","Anilios ligatus","Anilios ligatus","R20713","Museum and Art Gallery of the Northern Territory",-13.733,132.717,1990,5,16,"9467dfc9-3835-43b0-afcb-9df3c22d1f3f"
"Anilios","Anilios ligatus","Anilios ligatus","2176575","",-16.068692,137.280936,2016,7,13,"9854ad60-7c23-4bb6-a3c9-487a1a1aaa4a"
"Anilios","Anilios ligatus","Anilios ligatus","R.16743","Australian Museum",-28.983,149,NA,NA,NA,"98ccb8d7-90a4-400a-a80f-9df8076565fb"
"Anilios","Anilios ligatus","Anilios ligatus","R.1132","Australian Museum",-16.533,143.683,NA,NA,NA,"98d36afa-cb12-4e2d-9f57-1367e1ef9985"
"Anilios","Anilios ligatus","Anilios ligatus","J7246","Queensland Museum",-27.5,153.016667,NA,NA,NA,"98ea6fdc-9c91-445c-9fa6-767365cb4447"
"Anilios","Anilios ligatus","Anilios ligatus","J9043","Queensland Museum",-27.433333,151.716667,NA,NA,NA,"99c74170-b6b6-409b-9e16-63098764de2f"
"Anilios","Anilios ligatus","Anilios ligatus","398788","",-14.46858,132.271212,1965,1,14,"9a66ddfb-d584-48ff-a374-433c56eca345"
"Anilios","Anilios ligatus","Anilios ligatus","R.20294","Australian Museum",-28.016,151.583,NA,NA,NA,"9b1b9916-902d-4236-b72e-939fc28d1a5f"
"Anilios","Anilios ligatus","Anilios ligatus","J2939","Queensland Museum",-27.483333,152.983333,NA,NA,NA,"9c9e6e09-075f-4641-ae62-55dda4a2413d"
"Anilios","Anilios ligatus","Anilios ligatus","1094382","",-12.37255,136.96115,2009,2,18,"9df77f77-93c1-4534-9c8b-5b0b3fab6637"
"Anilios","Anilios ligatus","Anilios ligatus","R.161785","Australian Museum",-29.716,147.433,NA,NA,NA,"9dfea708-f769-4ffd-895b-71c4b17dc2e7"
"Anilios","Anilios ligatus","Anilios ligatus","R18732","Museum and Art Gallery of the Northern Territory",-16.099,131.001,1997,10,24,"9e381368-2316-4cf6-97a1-d1252619bcbd"
"Anilios","Anilios ligatus","Anilios ligatus","1200609","",-13.294648,132.641425,2014,3,4,"9f2f274a-f00b-41a3-978c-b07500432ddf"
"Anilios","Anilios ligatus","Anilios ligatus","J4761","Queensland Museum",-24.95,150.083333,NA,NA,NA,"a1d4a4d1-4d05-4590-9c60-c3cda28e4f57"
"Anilios","Anilios ligatus","Anilios ligatus","R36240","Museum and Art Gallery of the Northern Territory",-11.928,135.073333,2009,11,19,"a211305c-2f20-4b75-a4cd-c5e6d6ce5d58"
"Anilios","Anilios ligatus","Anilios ligatus","R.175793","Australian Museum",-31.0606,149.07237,2012,9,14,"a26ff78c-06c1-464a-9bfc-beeab689e2f7"
"Anilios","Anilios ligatus","Anilios ligatus","3731","",-16.534014,137.528014,2009,4,23,"a2f39a8e-571e-44a4-8484-948809a939d7"
"Anilios","Anilios ligatus","Anilios ligatus","R23248","Museum and Art Gallery of the Northern Territory",-16.967,130.533,1996,12,8,"a3874616-b533-42b5-b3d1-37c900dd99f4"
"Anilios","Anilios ligatus","Anilios ligatus","J7627","Queensland Museum",-28.55,150.3,NA,NA,NA,"a39da0a8-4d10-45ce-9f44-685f2cc13456"
"Anilios","Anilios ligatus","Anilios ligatus","J10080","Queensland Museum",-26.683333,150.466667,NA,NA,NA,"a625281c-5c35-485f-898c-b79ed1222d75"
"Anilios","Anilios ligatus","Anilios ligatus","J2940","Queensland Museum",-23.366667,150.533333,NA,NA,NA,"a73bf7d4-c446-4e61-ada6-90468e8df4da"
"Anilios","Anilios ligatus","Anilios ligatus","R03477","Museum and Art Gallery of the Northern Territory",-12.55,131.067,1977,4,21,"a74b8674-84b2-4175-a2d1-191cc9beb73a"
"Anilios","Anilios ligatus","Anilios ligatus","SPXEI0149034","",-29.7248440258715,148.400094,1995,10,8,"a822192a-1bbc-4528-a8df-c948f7b80764"
"Anilios","Anilios ligatus","Anilios ligatus","R02666","Commonwealth Scientific and Industrial Research Organisation",-13.0667,131.0333,1979,4,1,"a96ee6c1-da24-4c6d-9b92-a2591e1f705c"
"Anilios","Anilios ligatus","Anilios ligatus","R35420","Museum and Art Gallery of the Northern Territory",-13.907167,130.547167,2008,8,15,"aaf91229-25d4-4e86-bf5a-2eed2a36b801"
"Anilios","Anilios ligatus","Anilios ligatus","73348274","",-27.218577,149.440996,2021,4,7,"ab3e49a1-dc01-415c-8935-f4959e4349c6"
"Anilios","Anilios ligatus","Anilios ligatus","56569","",-19.5107500098202,144.17928,NA,NA,NA,"ab6a4fca-aa99-4683-9c6a-3ecf1847f20d"
"Anilios","Anilios ligatus","Anilios ligatus","R163522","Western Australian Museum",-17.588056,126.013889,NA,NA,NA,"ada7ad42-9c5d-4cc2-b690-7ef0526b04dd"
"Anilios","Anilios ligatus","Anilios ligatus","R35987","Museum and Art Gallery of the Northern Territory",-11.6725,130.3385,2008,5,27,"adfe7cee-a577-4289-9383-3d1cf7754f9c"
